2019necmp_qm1_1 = 3236
2019necmp_qm1_2 = 2370
2019necmp_qm1_3 = 558
2019necmp_qm1_4 = 4761
2019necmp_qm1_5 = 88
2019necmp_qm1_6 = 2523
2019necmp_qm2_1 = 7869
2019necmp_qm2_2 = 716
2019necmp_qm2_3 = 5735
2019necmp_qm2_4 = 95
2019necmp_qm2_5 = 3958
2019necmp_qm2_6 = 7127
2019necmp_qm3_1 = 1768
2019necmp_qm3_2 = 173
2019necmp_qm3_3 = 5687
2019necmp_qm3_4 = 166
2019necmp_qm3_5 = 1474
2019necmp_qm3_6 = 4311
2019necmp_qm4_1 = 6329
2019necmp_qm4_2 = 176
2019necmp_qm4_3 = 4905
2019necmp_qm4_4 = 177
2019necmp_qm4_5 = 125
2019necmp_qm4_6 = 7416
2019necmp_qm5_1 = 1922
2019necmp_qm5_2 = 1073
2019necmp_qm5_3 = 6691
2019necmp_qm5_4 = 238
2019necmp_qm5_5 = 172
2019necmp_qm5_6 = 181
2019necmp_qm6_1 = 58
2019necmp_qm6_2 = 228
2019necmp_qm6_3 = 133
2019necmp_qm6_4 = 1735
2019necmp_qm6_5 = 509
2019necmp_qm6_6 = 4909
2019necmp_qm7_1 = 1071
2019necmp_qm7_2 = 237
2019necmp_qm7_3 = 230
2019necmp_qm7_4 = 3654
2019necmp_qm7_5 = 501
2019necmp_qm7_6 = 2168
2019necmp_qm8_1 = 195
2019necmp_qm8_2 = 5813
2019necmp_qm8_3 = 1721
2019necmp_qm8_4 = 178
2019necmp_qm8_5 = 69
2019necmp_qm8_6 = 7407
2019necmp_qm9_1 = 2877
2019necmp_qm9_2 = 7438
2019necmp_qm9_3 = 5422
2019necmp_qm9_4 = 78
2019necmp_qm9_5 = 1519
2019necmp_qm9_6 = 1277
2019necmp_qm10_1 = 3555
2019necmp_qm10_2 = 1058
2019necmp_qm10_3 = 3467
2019necmp_qm10_4 = 4041
2019necmp_qm10_5 = 1153
2019necmp_qm10_6 = 2067
2019necmp_qm11_1 = 6691
2019necmp_qm11_2 = 3146
2019necmp_qm11_3 = 5962
2019necmp_qm11_4 = 1729
2019necmp_qm11_5 = 319
2019necmp_qm11_6 = 3958
2019necmp_qm12_1 = 133
2019necmp_qm12_2 = 1735
2019necmp_qm12_3 = 125
2019necmp_qm12_4 = 177
2019necmp_qm12_5 = 1922
2019necmp_qm12_6 = 5687
2019necmp_qm13_1 = 95
2019necmp_qm13_2 = 3236
2019necmp_qm13_3 = 58
2019necmp_qm13_4 = 1071
2019necmp_qm13_5 = 181
2019necmp_qm13_6 = 1073
2019necmp_qm14_1 = 4311
2019necmp_qm14_2 = 195
2019necmp_qm14_3 = 238
2019necmp_qm14_4 = 2877
2019necmp_qm14_5 = 716
2019necmp_qm14_6 = 4761
2019necmp_qm15_1 = 7407
2019necmp_qm15_2 = 501
2019necmp_qm15_3 = 2067
2019necmp_qm15_4 = 7127
2019necmp_qm15_5 = 5735
2019necmp_qm15_6 = 7438
2019necmp_qm16_1 = 228
2019necmp_qm16_2 = 176
2019necmp_qm16_3 = 237
2019necmp_qm16_4 = 1721
2019necmp_qm16_5 = 3467
2019necmp_qm16_6 = 166
2019necmp_qm17_1 = 7416
2019necmp_qm17_2 = 69
2019necmp_qm17_3 = 1768
2019necmp_qm17_4 = 3654
2019necmp_qm17_5 = 3146
2019necmp_qm17_6 = 2370
2019necmp_qm18_1 = 173
2019necmp_qm18_2 = 4041
2019necmp_qm18_3 = 5962
2019necmp_qm18_4 = 5813
2019necmp_qm18_5 = 5422
2019necmp_qm18_6 = 2523
2019necmp_qm19_1 = 88
2019necmp_qm19_2 = 319
2019necmp_qm19_3 = 6329
2019necmp_qm19_4 = 178
2019necmp_qm19_5 = 1058
2019necmp_qm19_6 = 1519
2019necmp_qm20_1 = 7869
2019necmp_qm20_2 = 509
2019necmp_qm20_3 = 172
2019necmp_qm20_4 = 3555
2019necmp_qm20_5 = 1729
2019necmp_qm20_6 = 2168
2019necmp_qm21_1 = 4905
2019necmp_qm21_2 = 1153
2019necmp_qm21_3 = 1474
2019necmp_qm21_4 = 1277
2019necmp_qm21_5 = 4909
2019necmp_qm21_6 = 230
2019necmp_qm22_1 = 6691
2019necmp_qm22_2 = 5687
2019necmp_qm22_3 = 78
2019necmp_qm22_4 = 1073
2019necmp_qm22_5 = 7407
2019necmp_qm22_6 = 558
