2019marea_qm1_1 = 2084
2019marea_qm1_2 = 7795
2019marea_qm1_3 = 5556
2019marea_qm1_4 = 3958
2019marea_qm1_5 = 95
2019marea_qm1_6 = 4909
2019marea_qm2_1 = 7822
2019marea_qm2_2 = 4929
2019marea_qm2_3 = 2262
2019marea_qm2_4 = 2876
2019marea_qm2_5 = 6161
2019marea_qm2_6 = 2713
2019marea_qm3_1 = 4169
2019marea_qm3_2 = 5735
2019marea_qm3_3 = 4906
2019marea_qm3_4 = 1474
2019marea_qm3_5 = 1761
2019marea_qm3_6 = 5752
2019marea_qm4_1 = 5265
2019marea_qm4_2 = 2648
2019marea_qm4_3 = 238
2019marea_qm4_4 = 4761
2019marea_qm4_5 = 157
2019marea_qm4_6 = 1027
2019marea_qm5_1 = 5962
2019marea_qm5_2 = 4905
2019marea_qm5_3 = 23
2019marea_qm5_4 = 5459
2019marea_qm5_5 = 1289
2019marea_qm5_6 = 5563
2019marea_qm6_1 = 1757
2019marea_qm6_2 = 3930
2019marea_qm6_3 = 1073
2019marea_qm6_4 = 6153
2019marea_qm6_5 = 2423
2019marea_qm6_6 = 501
2019marea_qm7_1 = 1474
2019marea_qm7_2 = 2713
2019marea_qm7_3 = 4311
2019marea_qm7_4 = 7438
2019marea_qm7_5 = 7795
2019marea_qm7_6 = 5265
2019marea_qm8_1 = 4905
2019marea_qm8_2 = 4909
2019marea_qm8_3 = 1027
2019marea_qm8_4 = 5752
2019marea_qm8_5 = 4929
2019marea_qm8_6 = 5962
2019marea_qm9_1 = 2262
2019marea_qm9_2 = 5735
2019marea_qm9_3 = 3930
2019marea_qm9_4 = 5556
2019marea_qm9_5 = 6153
2019marea_qm9_6 = 238
2019marea_qm10_1 = 4906
2019marea_qm10_2 = 1757
2019marea_qm10_3 = 2648
2019marea_qm10_4 = 7438
2019marea_qm10_5 = 5459
2019marea_qm10_6 = 1073
2019marea_qm11_1 = 23
2019marea_qm11_2 = 4169
2019marea_qm11_3 = 157
2019marea_qm11_4 = 95
2019marea_qm11_5 = 6161
2019marea_qm11_6 = 7822
2019marea_qm12_1 = 2876
2019marea_qm12_2 = 2084
2019marea_qm12_3 = 501
2019marea_qm12_4 = 1761
2019marea_qm12_5 = 2423
2019marea_qm12_6 = 4311
2019marea_qm13_1 = 5265
2019marea_qm13_2 = 1289
2019marea_qm13_3 = 3958
2019marea_qm13_4 = 2713
2019marea_qm13_5 = 4761
2019marea_qm13_6 = 5563
2019marea_qm14_1 = 5459
2019marea_qm14_2 = 2262
2019marea_qm14_3 = 1027
2019marea_qm14_4 = 1073
2019marea_qm14_5 = 4169
2019marea_qm14_6 = 7795
2019marea_qm15_1 = 4906
2019marea_qm15_2 = 5962
2019marea_qm15_3 = 2423
2019marea_qm15_4 = 5735
2019marea_qm15_5 = 4311
