2019BotB_qm1_1 = 4909
2019BotB_qm1_2 = 1831
2019BotB_qm1_3 = 2648
2019BotB_qm1_4 = 172
2019BotB_qm1_5 = 5813
2019BotB_qm1_6 = 1922
2019BotB_qm2_1 = 190
2019BotB_qm2_2 = 133
2019BotB_qm2_3 = 3467
2019BotB_qm2_4 = 58
2019BotB_qm2_5 = 166
2019BotB_qm2_6 = 3323
2019BotB_qm3_1 = 4546
2019BotB_qm3_2 = 4925
2019BotB_qm3_3 = 131
2019BotB_qm3_4 = 2370
2019BotB_qm3_5 = 319
2019BotB_qm3_6 = 7133
2019BotB_qm4_1 = 157
2019BotB_qm4_2 = 4564
2019BotB_qm4_3 = 238
2019BotB_qm4_4 = 5687
2019BotB_qm4_5 = 1073
2019BotB_qm4_6 = 1519
2019BotB_qm5_1 = 6328
2019BotB_qm5_2 = 501
2019BotB_qm5_3 = 1721
2019BotB_qm5_4 = 3623
2019BotB_qm5_5 = 1729
2019BotB_qm5_6 = 4761
2019BotB_qm6_1 = 166
2019BotB_qm6_2 = 172
2019BotB_qm6_3 = 6762
2019BotB_qm6_4 = 9996
2019BotB_qm6_5 = 4925
2019BotB_qm6_6 = 238
2019BotB_qm7_1 = 133
2019BotB_qm7_2 = 319
2019BotB_qm7_3 = 4761
2019BotB_qm7_4 = 2648
2019BotB_qm7_5 = 1519
2019BotB_qm7_6 = 1729
2019BotB_qm8_1 = 3323
2019BotB_qm8_2 = 5687
2019BotB_qm8_3 = 2370
2019BotB_qm8_4 = 501
2019BotB_qm8_5 = 4564
2019BotB_qm8_6 = 1831
2019BotB_qm9_1 = 3467
2019BotB_qm9_2 = 3623
2019BotB_qm9_3 = 58
2019BotB_qm9_4 = 6762
2019BotB_qm9_5 = 5813
2019BotB_qm9_6 = 4546
2019BotB_qm10_1 = 4909
2019BotB_qm10_2 = 131
2019BotB_qm10_3 = 9996
2019BotB_qm10_4 = 1073
2019BotB_qm10_5 = 1721
2019BotB_qm10_6 = 190
2019BotB_qm11_1 = 7133
2019BotB_qm11_2 = 1922
2019BotB_qm11_3 = 3467
2019BotB_qm11_4 = 172
2019BotB_qm11_5 = 6328
2019BotB_qm11_6 = 157
2019BotB_qm12_1 = 4564
2019BotB_qm12_2 = 3323
2019BotB_qm12_3 = 1729
2019BotB_qm12_4 = 1519
2019BotB_qm12_5 = 4909
2019BotB_qm12_6 = 6762
2019BotB_qm13_1 = 131
2019BotB_qm13_2 = 4761
2019BotB_qm13_3 = 1922
2019BotB_qm13_4 = 58
2019BotB_qm13_5 = 9996
2019BotB_qm13_6 = 5687
2019BotB_qm14_1 = 319
2019BotB_qm14_2 = 2648
2019BotB_qm14_3 = 157
2019BotB_qm14_4 = 2370
2019BotB_qm14_5 = 1721
2019BotB_qm14_6 = 166
2019BotB_qm15_1 = 5813
2019BotB_qm15_2 = 190
2019BotB_qm15_3 = 6328
2019BotB_qm15_4 = 238
2019BotB_qm15_5 = 4546
2019BotB_qm15_6 = 501
2019BotB_qm16_1 = 4925
2019BotB_qm16_2 = 7133
2019BotB_qm16_3 = 1073
2019BotB_qm16_4 = 1831
2019BotB_qm16_5 = 3623
2019BotB_qm16_6 = 133
2019BotB_qm17_1 = 4564
2019BotB_qm17_2 = 1519
2019BotB_qm17_3 = 172
2019BotB_qm17_4 = 131
2019BotB_qm17_5 = 166
2019BotB_qm17_6 = 6328
2019BotB_qm18_1 = 4925
2019BotB_qm18_2 = 58
2019BotB_qm18_3 = 5813
2019BotB_qm18_4 = 1721
2019BotB_qm18_5 = 157
2019BotB_qm18_6 = 3323
2019BotB_qm19_1 = 7133
2019BotB_qm19_2 = 5687
2019BotB_qm19_3 = 6323
2019BotB_qm19_4 = 319
2019BotB_qm19_5 = 190
2019BotB_qm19_6 = 9996
2019BotB_qm20_1 = 1073
2019BotB_qm20_2 = 6762
2019BotB_qm20_3 = 501
2019BotB_qm20_4 = 1922
2019BotB_qm20_5 = 4546
2019BotB_qm20_6 = 2648
2019BotB_qm21_1 = 238
2019BotB_qm21_2 = 2370
2019BotB_qm21_3 = 133
2019BotB_qm21_4 = 4761
2019BotB_qm21_5 = 3467
2019BotB_qm21_6 = 4909
2019BotB_qm22_1 = 1831
2019BotB_qm22_2 = 1073
2019BotB_qm22_3 = 58
2019BotB_qm22_4 = 1729
2019BotB_qm22_5 = 6328
2019BotB_qm22_6 = 319
2019BotB_qm23_1 = 1519
2019BotB_qm23_2 = 7133
2019BotB_qm23_3 = 166
2019BotB_qm23_4 = 5813
2019BotB_qm23_5 = 501
2019BotB_qm23_6 = 4909
2019BotB_qm24_1 = 1729
2019BotB_qm24_2 = 1922
2019BotB_qm24_3 = 2370
2019BotB_qm24_4 = 3323
2019BotB_qm24_5 = 238
2019BotB_qm24_6 = 3623
2019BotB_qm25_1 = 1721
2019BotB_qm25_2 = 172
2019BotB_qm25_3 = 4546
2019BotB_qm25_4 = 4564
2019BotB_qm25_5 = 133
2019BotB_qm25_6 = 5687
2019BotB_qm26_1 = 157
2019BotB_qm26_2 = 4761
2019BotB_qm26_3 = 1831
2019BotB_qm26_4 = 6762
2019BotB_qm26_5 = 131
2019BotB_qm26_6 = 190
2019BotB_qm27_1 = 2648
2019BotB_qm27_2 = 9996
2019BotB_qm27_3 = 4564
2019BotB_qm27_4 = 1519
2019BotB_qm27_5 = 3467
2019BotB_qm27_6 = 4925
